"","flag","year","species","clutch"
"10927",NA,2013,"herg","3"
"10928",NA,2013,"herg","3"
"10929",NA,2013,"herg","3"
"10930",NA,2013,"herg","3"
"10931",NA,2013,"herg","2"
"10932",NA,2013,"herg","2"
"10933",NA,2013,"herg","3"
"10934",NA,2013,"herg","3"
"10935",NA,2013,"herg","3"
"10936",NA,2013,"herg","3"
"10937",NA,2013,"herg","3"
"10938",NA,2013,"herg","3"
"10939",NA,2013,"herg","3"
"10940",NA,2013,"herg","3"
"10941",NA,2013,"herg","3"
"10942",NA,2013,"herg","3"
"10943",NA,2013,"herg","3"
"10944",NA,2013,"herg","3"
"10945",NA,2013,"herg","1"
"10946",NA,2013,"herg","1"
"10947",NA,2013,"herg","3"
"10948",NA,2013,"herg","2"
"10949",NA,2013,"herg","3"
"10950",NA,2013,"herg","3"
"10951",NA,2013,"herg","3"
"10952",NA,2013,"herg","3"
"10953",NA,2013,"herg","3"
"10954",NA,2013,"herg","2"
"10955",NA,2013,"herg","3"
"10956",NA,2013,"coei","4"
"10957",NA,2013,"herg","3"
"10958",NA,2013,"herg","3"
"10959",NA,2013,"herg","3"
"10960",NA,2013,"herg","3"
"10961",NA,2013,"herg","3"
"10962",NA,2013,"herg","3"
"10963",NA,2013,"herg","1"
"10964",NA,2013,"herg","3"
"10965",NA,2013,"herg","3"
"10966",NA,2013,"herg","3"
"10967",NA,2013,"herg","1"
"10968",NA,2013,"herg","3"
"10969",NA,2013,"herg","3"
"10970",NA,2013,"herg","3"
"10971",NA,2013,"herg","3"
"10972",NA,2013,"herg","3"
"10973",NA,2013,"herg","2"
"10974",NA,2013,"herg","3"
"10975",NA,2013,"herg","1"
"10976",NA,2013,"coei","4"
"10977",NA,2013,"herg","3"
"10978",NA,2013,"herg","3"
"10979",NA,2013,"herg","2"
"10980",NA,2013,"herg","2"
"10981",NA,2013,"herg","3"
"10982",NA,2013,"herg","3"
"10983",NA,2013,"herg","3"
"10984",NA,2013,"herg","3"
"10985",NA,2013,"herg","3"
"10986",NA,2013,"herg","3"
"10987",NA,2013,"herg","3"
"10988",NA,2013,"herg","3"
"10989",NA,2013,"herg","3"
"10990",NA,2013,"coei","2"
"10991",NA,2013,"herg","2"
"10992",NA,2013,"herg","3"
"10993",NA,2013,"herg","3"
"10994",NA,2013,"herg","3"
"10995",NA,2013,"herg","3"
"10996",NA,2013,"herg","3"
"10997",NA,2013,"herg","3"
"10998",NA,2013,"herg","2"
"10999",NA,2013,"herg","2"
"11000",NA,2013,"herg","3"
"11001",NA,2013,"herg","3"
"11002",NA,2013,"herg","3"
"11003",NA,2013,"herg","3"
"11004",NA,2013,"herg","1"
"11005",NA,2013,"herg","3"
"11006",NA,2013,"herg","2"
"11007",NA,2013,"herg","3"
"11008",NA,2013,"herg","1"
"11009",NA,2013,"herg","1"
"11010",NA,2013,"herg","3"
"11011",NA,2013,"herg","3"
"11012",NA,2013,"herg","3"
"11013",NA,2013,"herg","1"
"11014",NA,2013,"herg","3"
"11015",NA,2013,"herg","3"
"11016",NA,2013,"herg","1"
"11017",NA,2013,"herg","3"
"11018",NA,2013,"herg","3"
"11019",NA,2013,"herg","3"
"11020",NA,2013,"herg","3"
"11021",NA,2013,"herg","3"
"11022",NA,2013,"herg","3"
"11023",NA,2013,"herg","3"
"11024",NA,2013,"herg","3"
"11025",NA,2013,"herg","2"
"11026",NA,2013,"herg","3"
"11027",NA,2013,"herg","1"
"11028",NA,2013,"herg","3"
"11029",NA,2013,"herg","3"
"11030",NA,2013,"herg","2"
"11031",NA,2013,"herg","1"
"11032",NA,2013,"herg","2"
"11033",NA,2013,"herg","2"
"11034",NA,2013,"herg","2"
"11035",NA,2013,"herg","1"
"11036",NA,2013,"herg","3"
"11037",NA,2013,"herg","2"
"11038",NA,2013,"herg","3"
"11039",NA,2013,"herg","3"
"11040",NA,2013,"herg","2"
"11041",NA,2013,"herg","2"
"11042",NA,2013,"herg","1"
"11043",NA,2013,"herg","3"
"11044",NA,2013,"herg","3"
"11045",NA,2013,"herg","1"
"11046",NA,2013,"herg","3"
"11047",NA,2013,"herg","3"
"11048",NA,2013,"herg","3"
"11049",NA,2013,"herg","3"
"11050",NA,2013,"herg","3"
"11051",NA,2013,"herg","3"
"11052",NA,2013,"herg","3"
"11053",NA,2013,"herg","3"
"11054",NA,2013,"herg","3"
"11055",NA,2013,"herg","3"
"11056",NA,2013,"herg","3"
"11057",NA,2013,"herg","3"
"11058",NA,2013,"herg","3"
"11059",NA,2013,"herg","2"
"11060",NA,2013,"herg","3"
"11061",NA,2013,"herg","2"
"11062",NA,2013,"herg","2"
"11063",NA,2013,"herg","3"
"11064",NA,2013,"herg","3"
"11065",NA,2013,"herg","1"
"11066",NA,2013,"herg","3"
"11067",NA,2013,"herg","1"
"11068",NA,2013,"herg","3"
"11069",NA,2013,"herg","3"
"11070",NA,2013,"herg","3"
"11071",NA,2013,"herg","3"
"11072",NA,2013,"herg","3"
"11073",NA,2013,"herg","3"
"11074",NA,2013,"herg","3"
"11075",NA,2013,"herg","3"
"11076",NA,2013,"herg","3"
"11077",NA,2013,"herg","2"
"11078",NA,2013,"herg","3"
"11079",NA,2013,"herg","3"
"11080",NA,2013,"herg","3"
"11081",NA,2013,"herg","1"
"11082",NA,2013,"herg","3"
"11083",NA,2013,"herg","3"
"11084",NA,2013,"herg","3"
"11085",NA,2013,"herg","3"
"11086",NA,2013,"herg","3"
"11087",NA,2013,"herg","3"
"11088",NA,2013,"herg","3"
"11089",NA,2013,"herg","3"
"11090",NA,2013,"herg","3"
"11091",NA,2013,"herg","3"
"11092",NA,2013,"herg","2"
"11093",NA,2013,"herg","3"
"11094",NA,2013,"herg","3"
"11095",NA,2013,"herg","3"
"11096",NA,2013,"herg","2"
"11097",NA,2013,"herg","3"
"11098",NA,2013,"herg","2"
"11099",NA,2013,"herg","3"
"11100",NA,2013,"herg","3"
"11101",NA,2013,"herg","2"
"11102",NA,2013,"herg","3"
"11103",NA,2013,"herg","1"
"11104",NA,2012,"herg",NA
"11105","191",2012,"herg","2"
"11106","197",2012,"herg","1"
"11107","117",2012,"herg","1"
"11108","194",2012,"herg","3"
"11109","196",2012,"herg","2"
"11110","190",2012,"herg","3"
"11111","155",2012,"herg","2"
"11112","52",2012,"herg","3"
"11113","385",2012,"herg","3"
"11114","211",2012,"herg","3"
"11115","110",2012,"herg","3"
"11116","90",2012,"herg","3"
"11117","182",2012,"herg","3"
"11118","79",2012,"herg","3"
"11119","120",2012,"herg","2"
"11120","76",2012,"herg","3"
"11121","326",2012,"herg","1"
"11122","212",2012,"herg","3"
"11123","339",2012,"herg","3"
"11124","372",2012,"herg","3"
"11125","168",2012,"herg","3"
"11126","80",2012,"herg","3"
"11127","185",2012,"herg","3"
"11128","167",2012,"herg","3"
"11129","313",2012,"herg","3"
"11130","169",2012,"herg","3"
"11131","314",2012,"herg","1"
"11132","234",2012,"herg","3"
"11133","252",2012,"herg","3"
"11134","112",2012,"herg","2"
"11135","260",2012,"herg","3"
"11136","166",2012,"herg","3"
"11137","243",2012,"herg","3"
"11138","233",2012,"herg","3"
"11139","257",2012,"herg","2"
"11140","123",2012,"herg","3"
"11141","232",2012,"herg","2"
"11142","354",2012,"herg","3"
"11143","210",2012,"herg","3"
"11144","104",2012,"herg","3"
"11145","209",2012,"herg","2"
"11146","78",2012,"herg","1"
"11147","229",2012,"herg","3"
"11148","249",2012,"herg","3"
"11149","230",2012,"herg","2"
"11150","124",2012,"herg","2"
"11151","264",2012,"herg","3"
"11152","187",2012,"herg","3"
"11153","237",2012,"herg","2"
"11154","224",2012,"herg","3"
"11155","188",2012,"herg","3"
"11156","148",2012,"herg","3"
"11157","236",2012,"herg","3"
"11158","420",2012,"herg","3"
"11159","228",2012,"herg","1"
"11160","235",2012,"herg","3"
"11161","111",2012,"herg","3"
"11162","208",2012,"herg","3"
"11163","207",2012,"herg","3"
"11164","266",2012,"herg","3"
"11165","205",2012,"herg","3"
"11166","206",2012,"herg","3"
"11167","263",2012,"herg","3"
"11168","170",2012,"herg","3"
"11169","204",2012,"herg","3"
"11170","169",2012,"herg","3"
"11171","164",2012,"herg","3"
"11172","161",2012,"gbbg","3"
"11173","309",2012,"herg","3"
"11174","218",2012,"herg","3"
"11175","338",2012,"herg","3"
"11176","118",2012,"herg","3"
"11177","346",2012,"herg","2"
"11178","347",2012,"herg","3"
"11179","122",2012,"herg","2"
"11180","227",2012,"herg","2"
"11181","325",2012,"herg","3"
"11182","349",2012,"herg","3"
"11183","231",2012,"herg","2"
"11184","353",2012,"herg","3"
"11185","363",2012,"herg","1"
"11186","337",2012,"herg","3"
"11187","379",2012,"herg","3"
"11188","136",2012,"herg","3"
"11189","57",2012,"herg","2"
"11190","334",2012,"herg","3"
"11191","130",2012,"herg","3"
"11192","333",2012,"herg","3"
"11193","60",2012,"herg","3"
"11194","378",2012,"herg","2"
"11195","157",2012,"herg","2"
"11196","133",2012,"herg","3"
"11197","246",2012,"herg","3"
"11198","446",2012,"gbbg","3"
"11199","1",2012,"gbbg","2"
"11200","200",2012,"herg","3"
"11201","2",2012,"gbbg","3"
"11202","267",2012,"herg","3"
"11203","3",2012,"gbbg","3"
"11204","152",2012,"herg","3"
"11205","454",2012,"gbbg","3"
"11206","244",2012,"herg","3"
"11207","45",2012,"herg","3"
"11208","158",2012,"herg","3"
"11209","162",2012,"herg","3"
"11210","55",2012,"herg","3"
"11211","181",2012,"herg","2"
"11212","103",2012,"herg","3"
"11213","376",2012,"herg","2"
"11214","106",2012,"herg","3"
"11215","186",2012,"herg","3"
"11216","107",2012,"herg","3"
"11217","108",2012,"gbbg","3"
"11218","153",2012,"herg","3"
"11219","377",2012,"herg","3"
"11220","160",2012,"herg","3"
"11221","251",2012,"herg","3"
"11222","198",2012,"herg","3"
"11223","159",2012,"herg","3"
"11224","312",2012,"herg","2"
"11225","163",2012,"herg","3"
"11226","135",2012,"herg","3"
"11227","247",2012,"herg","3"
"11228","412",2012,"gbbg","3"
"11229","134",2012,"herg","2"
"11230","442",2012,"gbbg","1"
"11231","242",2012,"herg","3"
"11232","424",2012,"gbbg","2"
"11233","422",2012,"gbbg","3"
"11234","420",2012,"gbbg","3"
"11235","369",2012,"herg","3"
"11236","459",2012,"gbbg","0"
"11237","436",2012,"gbbg","3"
"11238","328",2012,"herg","2"
"11239","105",2012,"herg","3"
"11240","240",2012,"herg","3"
"11241","375",2012,"herg","2"
"11242","241",2012,"herg","3"
"11243","259",2012,"herg","3"
"11244","433",2012,"herg","3"
"11245","268",2012,"herg","3"
"11246","239",2012,"herg","2"
"11247","430",2012,"gbbg","3"
"11248","248",2012,"herg","3"
"11249","332",2012,"herg","2"
"11250","455",2012,"gbbg","3"
"11251","245",2012,"herg","3"
"11252","282",2012,"herg","3"
"11253","216",2012,"herg","3"
"11254","367",2012,"herg","3"
"11255","156",2012,"gbbg","3"
"11256","115",2012,"herg","2"
"11257","199",2012,"herg","3"
"11258","384",2012,"herg","3"
"11259","290",2012,"herg","2"
"11260","284",2012,"herg","2"
"11261","359",2012,"herg","3"
"11262","371",2012,"herg","2"
"11263","315",2012,"coei","3"
"11264","214",2012,"herg","3"
"11265","350",2012,"herg","3"
"11266","342",2012,"herg","3"
"11267","221",2012,"herg","3"
"11268","288",2012,"herg","3"
"11269","222",2012,"herg","3"
"11270","269",2012,"herg","3"
"11271","51",2012,"herg","3"
"11272","364",2012,"herg","1"
"11273","356",2012,"herg","3"
"11274","125",2012,"herg","3"
"11275","370",2012,"herg","2"
"11276","121",2012,"herg","1"
"11277","132",2012,"herg","1"
"11278","399",2012,"herg","3"
"11279","310",2012,"herg","3"
"11280","392",2012,"herg","3"
"11281","201",2012,"herg","1"
"11282","382",2012,"herg","3"
"11283","341",2012,"herg","2"
"11284","366",2012,"herg","3"
"11285","273",2012,"herg","3"
"11286","324",2012,"herg","3"
"11287","119",2012,"herg","3"
"11288","69",2012,"herg","3"
"11289","335",2012,"herg","3"
"11290","67",2012,"herg","2"
"11291","258",2012,"herg","3"
"11292","238",2012,"herg","3"
"11293","151",2012,"herg","3"
"11294","213",2012,"herg","3"
"11295","256",2012,"herg","3"
"11296","225",2012,"herg","3"
"11297","376",2012,"herg","3"
"11298","223",2012,"herg","3"
"11299","274",2012,"herg","3"
"11300","340",2012,"herg","3"
"11301","101",2012,"herg","3"
"11302","343",2012,"herg","3"
"11303","374",2012,"herg","3"
"11304","358",2012,"herg","3"
"11305","129",2012,"herg","3"
"11306","308",2012,"herg","3"
"11307","368",2012,"herg","2"
"11308","265",2012,"herg","2"
"11309","59",2012,"gbbg","3"
"11310","365",2012,"herg","2"
"11311","138",2012,"herg","3"
"11312","276",2012,"herg","3"
"11313","177",2012,"herg","3"
"11314","127",2012,"herg","3"
"11315","173",2012,"herg","3"
"11316","331",2012,"herg","3"
"11317","131",2012,"herg","3"
"11318","203",2012,"herg","3"
"11319","279",2012,"herg","3"
"11320","195",2012,"herg","3"
"11321","344",2012,"herg","1"
"11322","345",2012,"herg","3"
"11323","184",2012,"herg","3"
"11324","336",2012,"herg","3"
"11325","280",2012,"herg","3"
"11326","317",2012,"herg","3"
"11327","282",2012,"herg","3"
"11328","171",2012,"herg","3"
"11329","66",2012,"herg","3"
"11330","321",2012,"herg","3"
"11331","116",2012,"herg","3"
"11332","219",2012,"herg","3"
"11333","150",2012,"herg","2"
"11334","154",2012,"herg","3"
"11335","42",2012,"herg","2"
"11336","262",2012,"herg","3"
"11337","175",2012,"herg","3"
"11338","49",2012,"herg","3"
"11339","330",2012,"herg","3"
"11340","261",2012,"herg","3"
"11341","215",2012,"herg","2"
"11342","140",2012,"herg","3"
"11343","327",2012,"herg","1"
"11344","350",2012,"herg","3"
"11345","580",2012,"herg","1"
"11346",NA,2012,"herg",NA
"11347",NA,2012,"herg",NA
"11348","174",2012,"herg","3"
"11349","299",2012,"herg","3"
"11350","283",2012,"herg","3"
"11351","398",2012,"herg","3"
"11352","294",2012,"herg","3"
"11353","300",2012,"herg","3"
"11354","85",2012,"coei","5"
"11355","303",2012,"herg","3"
"11356","145",2012,"herg","3"
"11357","391",2012,"herg","3"
"11358","289",2012,"herg","2"
"11359","64",2012,"herg","3"
"11360","2",2012,"herg","3"
"11361","390",2012,"herg","3"
"11362","183",2012,"herg","3"
"11363","139",2012,"herg","3"
"11364","77",2012,"herg","5"
"11365","348",2012,"herg","3"
"11366","397",2012,"herg","3"
"11367","357",2012,"herg","2"
"11368","84",2012,"herg","2"
"11369","21",2012,"herg","2"
"11370","386",2012,"herg","3"
"11371","83",2012,"herg","3"
"11372","61",2012,"herg","3"
"11373","297",2012,"herg","3"
"11374","298",2012,"herg","3"
"11375","23",2012,"herg","3"
"11376","355",2012,"herg","1"
"11377","88",2012,"herg","3"
"11378","4",2012,"herg","2"
"11379","114",2012,"herg","3"
"11380","78",2012,"herg","3"
"11381","360",2012,"herg","2"
"11382","113",2012,"herg","3"
"11383","236",2012,"herg","3"
"11384","91",2012,"herg","3"
"11385","295",2012,"herg","3"
"11386","172",2012,"herg","3"
"11387","271",2012,"herg","3"
"11388","304",2012,"herg","3"
"11389","100",2012,"herg","3"
"11390","292",2012,"herg","3"
"11391","19",2012,"herg",NA
"11392","3",2012,"herg","3"
"11393","323",2012,"herg","3"
"11394","202",2012,"herg","3"
"11395","109",2012,"herg","3"
"11396","26",2012,"herg","3"
"11397","87",2012,"herg","3"
"11398","278",2012,"herg","3"
"11399","94",2012,"herg","4"
"11400","20",2012,"herg","3"
"11401","388",2012,"herg","3"
"11402","35",2012,"herg","3"
"11403","11",2012,"herg","3"
"11404","40",2012,"herg","3"
"11405","270",2012,"herg","3"
"11406","320",2012,"herg","3"
"11407","102",2012,"herg","3"
"11408","293",2012,"herg","3"
"11409","329",2012,"herg","2"
"11410","38",2012,"herg","3"
"11411","287",2012,"herg","3"
"11412","362",2012,"herg","3"
"11413","46",2012,"herg","2"
"11414","179",2012,"herg","3"
"11415","41",2012,"herg","3"
"11416","291",2012,"herg","3"
"11417","63",2012,"herg","2"
"11418","305",2012,"herg","3"
"11419","9",2012,"herg","3"
"11420","1",2012,"herg","3"
"11421","352",2012,"herg","3"
"11422","296",2012,"herg","3"
"11423","32",2012,"herg","3"
"11424","27",2012,"herg","3"
"11425","25",2012,"herg","3"
"11426","15",2012,"herg","3"
"11427","70",2012,"herg","1"
"11428","24",2012,"herg","2"
"11429","78",2012,"herg","2"
"11430","306",2012,"herg","3"
"11431","56",2012,"herg","2"
"11432","13",2012,"herg","2"
"11433","361",2012,"herg","3"
"11434","28",2012,"herg","3"
"11435","351",2012,"herg","3"
"11436","286",2012,"herg","3"
"11437","141",2012,"herg","3"
"11438","33",2012,"herg","2"
"11439","8",2012,"herg","3"
"11440","295",2012,"herg","2"
"11441","72",2012,"herg","2"
"11442","415",2012,"gbbg","2"
"11443","142",2012,"herg","3"
"11444","322",2012,"herg","3"
"11445","17",2012,"herg","3"
"11446","89",2012,"herg","2"
"11447","394",2012,"herg","1"
"11448","18",2012,"herg","2"
"11449","318",2012,"herg","3"
"11450","316",2012,"herg","3"
"11451","12",2012,"herg","2"
"11452","393",2012,"herg","3"
"11453","82",2012,"herg","2"
"11454","81",2012,"herg","3"
"11455","255",2012,"herg","1"
"11456","92",2012,"herg","3"
"11457","414",2012,"gbbg","3"
"11458","47",2012,"herg","3"
"11459","16",2012,"herg","3"
"11460","36",2012,"herg","2"
"11461","307",2012,"herg","3"
"11462","5",2012,"herg","3"
"11463","137",2012,"herg","3"
"11464","73",2012,"herg","2"
"11465","30",2012,"herg","3"
"11466","253",2012,"herg","3"
"11467",NA,2012,"herg",NA
"11468",NA,2012,"herg",NA
"11469","126",2012,"herg","3"
"11470","192",2012,"herg","3"
"11471","10",2012,"herg","3"
"11472","43",2012,"herg","1"
"11473","37",2012,"herg","2"
"11474","180",2012,"herg","3"
"11475","68",2012,"herg","3"
"11476","7",2012,"herg","3"
"11477","317",2012,"herg","3"
"11478","31",2012,"herg","3"
"11479","29",2012,"herg","2"
"11480","93",2012,"herg","2"
"11481","74",2012,"herg","3"
"11482","14",2012,"herg","2"
"11483","302",2012,"herg","3"
"11484","400",2012,"gbbg","3"
"11485","58",2012,"gbbg","2"
"11486","128",2012,"herg","3"
"11487","48",2012,"herg","3"
"11488","281",2012,"herg","3"
"11489","319",2012,"herg","2"
"11490","405",2012,"gbbg","3"
"11491","189",2012,"herg","3"
"11492","22",2012,"herg","3"
"11493","65",2012,"herg","3"
"11494","54",2012,"herg","3"
"11495","404",2012,"herg","3"
"11496","275",2012,"herg","3"
"11497","277",2012,"herg","3"
"11498","389",2012,"herg","3"
"11499","6",2012,"herg","3"
"11500","396",2012,"herg","3"
"11501","50",2012,"coei","5"
"11502","97",2012,"herg","3"
"11503","34",2012,"herg","3"
"11504","190",2012,"herg","3"
"11505","143",2012,"herg","2"
"11506","86",2012,"herg","2"
"11507","53",2012,"herg","3"
"11508","176",2012,"herg","3"
"11509","301",2012,"herg","3"
"11510","98",2012,"herg","3"
"11511","395",2012,"herg","3"
"11512","99",2012,"herg","3"
"11513","62",2012,"herg","3"
"11514","39",2012,"herg","3"
"11515","311",2012,"herg","3"
"11516","149",2012,"herg","2"
"11517","96",2012,"herg","3"
"11518","147",2012,"herg","3"
"11519","272",2012,"herg","3"
"11520","144",2012,"herg","3"
"11521","254",2012,"herg","3"
"11522","406",2012,"gbbg","3"
"11523","220",2012,"herg","2"
"11524","95",2012,"herg","3"
"11525","383",2012,"herg","3"
"11526","44",2012,"herg","3"
"11527","71",2012,"herg","2"
"11528","146",2012,"herg","2"
"11529","387",2012,"herg","3"
"11530","520",2012,"herg","3"
"11531","553",2012,"herg","3"
"11532","563",2012,"herg","3"
"11533","507",2012,"herg","3"
"11534","554",2012,"herg","3"
"11535","539",2012,"herg","3"
"11536","559",2012,"herg","3"
"11537","598",2012,"herg","2"
"11538","552",2012,"herg","2"
"11539","501",2012,"herg","3"
"11540","565",2012,"herg","2"
"11541","525",2012,"herg","3"
"11542","593",2012,"herg","3"
"11543","408",2012,"gbbg","2"
"11544","517",2012,"herg","3"
"11545","540",2012,"herg","3"
"11546","504",2012,"herg","3"
"11547","578",2012,"herg","3"
"11548","557",2012,"herg","3"
"11549","571",2012,"gbbg","1"
"11550","587",2012,"herg","3"
"11551","596",2012,"herg","2"
"11552","573",2012,"herg","2"
"11553","583",2012,"herg","3"
"11554","570",2012,"herg","3"
"11555","527",2012,"herg","3"
"11556","577",2012,"herg","3"
"11557","532",2012,"herg","3"
"11558","550",2012,"herg","3"
"11559","515",2012,"herg","3"
"11560","404",2012,"gbbg","3"
"11561","582",2012,"herg","1"
"11562","542",2012,"herg","3"
"11563","410",2012,"herg","3"
"11564","545",2012,"herg","3"
"11565","531",2012,"herg","3"
"11566","584",2012,"herg","1"
"11567","526",2012,"herg","3"
"11568","529",2012,"herg","3"
"11569","568",2012,"herg","3"
"11570","409",2012,"gbbg","3"
"11571",NA,2012,"herg",NA
"11572",NA,2012,"herg",NA
"11573",NA,2012,"herg","3"
"11574",NA,2012,"herg","3"
"11575",NA,2012,"herg","3"
"11576",NA,2012,"herg","3"
"11577",NA,2012,"herg","3"
"11578",NA,2012,"herg","2"
"11579",NA,2012,"herg","3"
"11580",NA,2012,"herg","3"
"11581",NA,2012,"herg","2"
"11582",NA,2012,"herg","3"
"11583",NA,2012,"herg","2"
"11584",NA,2012,"herg","2"
"11585",NA,2012,"herg","3"
"11586",NA,2012,"herg","3"
"11587",NA,2012,"herg","3"
"11588",NA,2012,"herg","1"
"11589",NA,2012,"herg","3"
"11590",NA,2012,"herg","3"
"11591",NA,2012,"herg","2"
"11592",NA,2012,"herg","3"
"11593",NA,2012,"herg","3"
"11594",NA,2012,"herg","1"
"11595",NA,2012,"herg","3"
"11596",NA,2012,"herg","3"
"11597",NA,2012,"herg","3"
"11598",NA,2012,"herg","3"
"11599",NA,2012,"herg","3"
"11600",NA,2012,"herg","3"
"11601",NA,2012,"herg","3"
"11602",NA,2012,"herg","3"
"11603",NA,2012,"herg","3"
"11604",NA,2012,"herg","3"
"11605",NA,2012,"herg","3"
"11606",NA,2012,"herg","3"
"11607","409",2012,"gbbg","2"
"11608",NA,2012,"herg","2"
"11609",NA,2012,"herg","3"
"11610",NA,2012,"herg","1"
"11611",NA,2012,"herg","2"
"11612",NA,2012,"herg","3"
"11613",NA,2012,"herg","3"
"11614",NA,2012,"herg","3"
"11615",NA,2012,"herg","3"
"11616",NA,2012,"herg","2"
"11617","401",2012,"herg","2"
"11618",NA,2012,"herg","3"
"11619",NA,2012,"herg","3"
"11620",NA,2012,"herg","3"
"11621",NA,2012,"herg","1"
"11622",NA,2012,"herg","2"
"11623",NA,2012,"herg","3"
"11624",NA,2012,"herg","3"
"11625",NA,2012,"herg","3"
"11626",NA,2012,"herg","3"
"11627",NA,2012,"herg","3"
"11628",NA,2012,"herg","2"
"11629",NA,2012,"herg","3"
"11630",NA,2012,"herg","3"
"11631",NA,2012,"herg","2"
"11632",NA,2012,"herg","3"
"11633",NA,2012,"herg","3"
"11634",NA,2012,"herg","3"
"11635",NA,2012,"herg","3"
"11636",NA,2012,"herg","2"
"11637",NA,2012,"herg","2"
"11638",NA,2012,"herg","3"
"11639",NA,2012,"herg","2"
"11640",NA,2012,"herg","3"
"11641",NA,2012,"herg","3"
"11642",NA,2012,"herg","3"
"11643",NA,2012,"herg","3"
"11644",NA,2012,"herg","3"
"11645",NA,2012,"herg","3"
"11646",NA,2012,"herg","3"
"11647",NA,2012,"herg","3"
